ITEMCODE,DESCR1,DESCR2,DESCR3,DESCR4,UNIT,PARTNO,EXCHAPTER,EXCHAPTERDESCR,ALTPARTNO,LOCATION,STKQTY,STKVALUE,STKRATE,LSUPPCODE,LPOYEAR,LPOSERIES,LPONUMBER,LSUPPRATE,LRECVDATE,LISSUDATE,AVGISUQTY,AVGISUVLU,CYROPNQTY,CYROPNVLU,LYRECPQTY,LYRECPVLU,LYRISUQTY,LYRISUVLU,MINSTK,MAXSTK,ABCLASS,VARIANCE,STATUS,USERID,ACTION,ACTIONDATE,CYRISUQTY,CYRISUVLU,LPODATE,ITEMTYPE
12203007,SAND SEAL COAT,P / L SEAL COAT, 0.70 CUM SAND OR,STONEDUST PER 10SM WITH ROLLING AS PER ELECT.ENGR'S INSTRUCTION'S,SM, , ,                    , , ,0,0,0, , , ,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,24:11.0,0,0,NULL,  
12203009,30MM THICK GRIT CARPET ,P / L 30MM THK,GRIT CARPATE WITH ,BITUMEN 28.35 KG/10SM WITH ROLLING AS PER ELECT.ENGR'S INSTRUCTION'S,SM, , ,                    , , ,0,0,0, , , ,0,129.5,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,27:00.0,0,0,NULL,  
15201036,"BOLT FOUNDATION 1""X40""LGX5""THREADED",WITH NUT & WASHER TO BE PREPARED-,FROM:M.S.BRIGHT BAR FOR OUR OIL-,EXPELLEER AS PER ELECT.ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,200,302C076,20022003,CP,24,200,29/08/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,29/08/2002,  
15201028,PIN MS (OLD) WITH BUSH REPARING -,TO BE FITTED IN HOLE APPROX.15mm-,DIA IN LINKAGE,ALL OTHER DETAIL'S -AS PER ELECT.ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,0,302C076,20002001,CP,29,170,02/10/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
11803506,INPELLER FOR FAN MODEL:EX-37,MOC:SS304, SR.NO.:F-15725,IMPELLER DULY DYNAMICALLY BALANCED AS PER I50-1940 GR.63,NO, , ,                    , , ,0,0,45056.36,302P275,20082009,ST,1365,37145,06/12/2008,08/12/2008,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,40:59.0,0,0,03/10/2008,  
19201504,REPLACEMENT OF T.D.55 TROPES IN HP-,30KG/CM2 STEAM MODULE N.D.WITH-,FITTED REQUIRE PART'S,ALL DETAIL'S-AS PER INST.FROM SHRI ANS SIR,NO, , ,                    , , ,0,0,46700,302M175,20032004,RP,69,46700,20/06/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,20/06/2003,  
15202354,ELECTRIC MOTOR 12.5 HP / 570 RPM,3PH SQUIRREL CAGE INDUCTION MOTOR ,FLANGE MOUNTED 50HZ, 415V AC AS PER IS-325,NO, , ,                    , , ,0,0,48650.13,302N127,20102011,CP,264,38354,30/10/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,16:29.0,0,0,28/09/2010,  
16001003,"DHOTI JOTA ""SANGLI"" 122 MTRS 8,","CHATRAPATI NO:1, ""SHREE GAJANAND -","FABRIC"", ""SANGLI"" FOR OUR MARWADI",WORKERS AS PER LAST SUPPLY,NO, , ,                    , , ,0,0,333.75,302S705,20102011,SP,362,330,21/09/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,21/09/2010,  
15202005,CONTROL PANEL FABRICATED WALL -,MOUNTING 14 SWG CR SHEET WITH -,POWDER COATING,ALL OTHER DETAIL'S AS PER LETTER ATTACHED HERE WITH,NO, , ,                    , , ,0,0,19950,302S808,20112012,CP,315,19000,21/07/2011,NULL,1,867.3913043,0,0,1,19950,1,19950,0,0,A,20, , , ,NULL,0,0,12/07/2011,  
12368041,SCREEN OF CLASSIFIER MTRA100/200 AG,M.S.UPPER SCREEN ,PART NO:3,AS PER OUR DRG.NO:SR/448-RIV-2 FOR OUR BUHLER CLASSIFIER COMPLETE,NO, , ,                    , ,B1111,0,0,1514.17,302N086,20092010,ST,67,1300,15/05/2009,12/09/2009,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,10/04/2009,  
12368040,SCREEN OF CLASSIFIER MTRA 100/200AG,M.S.BOTTOM SCREEN, PART NO:1,AS PER OUR DRG.NO:SR/448-RIV/2 FOR OUR BUHLER CLASSIFIER COMPLETE,NO, , ,                    , ,B1111,0,0,1744.17,302N086,20092010,ST,67,1500,15/05/2009,12/09/2009,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,10/04/2009,  
19202310,TRANSFORMER 250VA TO BE REWINDING-,I/P 0-220-230-240-200V,O/P 0-18-20—22-24,AS PER OUR ELECT.ENGR'S-TAPPING INSTRUCTION'S COMPLETE,NO, , ,                    , , ,0,0,0,302S467, , ,99999,1075,12/01/2007,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,12/01/2007,  
19201158,"COUPLING CI 7.3/4""PILOT BORE MACHIN-",ING TO BE DONE AS PER DRG.:SR-121-,FOR OUR BUHLER SECTION,ALL DETAIL'S AS PER OUR ENGR INSTRUCTION'S COMP,NO, , ,                    , , ,0,0,57,302C076,20002001,RP,214,57,25/04/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201125,"VALVE STEAM PARELLED SLIDE 3"" REPAIR",& IS TO TESTED HYDRAULICELLY AT -,15016/CM2,ALL OTHER COMPLETE DETAILS AS PER OUR ENGR'S INSTERUCTION'S,NO, , ,                    , , ,0,0,2707.5,302W030,20112012,RP,304,2707.5,11/02/2012,NULL,1,687.7173913,0,0,5,15817.5,5,15817.5,0,0,A,20, , , ,NULL,0,0,11/02/2012,  
19201070,WORM WHEEL P.B.40 TEETH REPARING -,"FOR ""ELECON"" R.G.BOX 5 NU,20:1 RATIO",IN OUR C.I.BOSS,ALL OTHER DETAIL'S -AS PER OUR ENGR'S INSTRUCTION COMPL,NO, , ,                    , , ,0,0,5872.5,302S240,20082009,RP,98,5872.5,21/07/2008,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,05/07/2008,  
19201112,FUNNEL SMALL MSRL INSIDE REPAIRING,"FOR OUR ""ION-EXCHANGE"" COLUMN",NO:4 & 5,ALL OTHER TECH.DETAIL'S -AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,0,302J111,20002001,RP,170,979.2,13/01/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201154,"VALVE BALL SS 304 Q.4"" DIA REPARING-",& HYDRAULIC TEST IS TO BE TAKEN AT-,6 KG/CM2,ALL OTHER TECH.DETAIL'S -AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1685.4,302W030,20122013,RP,272,1500,12/01/2013,NULL,2,3456.22913,0,0,22,42637,22,42637,0,0,A,20, , , ,NULL,23,36856.27,09/01/2013,  
19201178,"VALVE GATE PARELLED SLIDE 9"" REPAIR",TO BE HYDROTESTING AT 150 KG/CM2,,ALL OTHER COMPLETE TECH.DETAIL'S-AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,7750,302V087,20012002,RP,24,7750,10/05/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,28/04/2001,  
19201185,SLEEVE CI TO FIT AT 2.5 X2.5 BEARING,HOUSING PUMP TO SUIT.3205/6 BEARING-,AT BOTH ENDS,ALL COMPLETE DETAIL'S-AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,3000,302S791,20102011,RP,244,3000,28/02/2011,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,15/02/2011,  
19201196,SLEEVE CI EMID IV-A X-LAVAL PUMP TO-,BE PREPARED & FIT AT BRG.HOUSING OF,PUMP AT BOTH SIDE'S,OTHER DETAIL'S-AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,971.25,302S791,20102011,RP,243,925,28/02/2011,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,15/02/2011,  
19201208,ROTARY PRESSURE JOINT (GR-20) REPAIR,WITH REPLACEMENT OF:CARBON SEAL & -,TEFLON SEAL,ALL COMPLETE TECH.DETAIL AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,6528,302G209,20012002,RP,79,6528,30/07/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,05/07/2001,  
19201234,SLEEVE CI OF SHD 65/32 PUMP TOBE FIT,AT BEARING HOUSING AT BOTH SIDE'S-,TO SUIT.BRG.6307,ALLCOMPLETE DETAILS AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1200,302S852,20122013,RP,286,1200,28/05/2012,NULL,1,104.3478261,0,0,0,0,0,0,0,0,A,20, , , ,NULL,2,2400,31/01/2013,  
19201235,SLEEVE CI OF SHM 80/40 PUMP TOBE FIT,AT BEARING HOUSING BOTH SIDE'S-,TO SUIT.BRG.7309,ALLCOMPLETE DETAILS AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1300,302S852,20122013,RP,19,1300,24/04/2012,NULL,1,56.52173913,0,0,0,0,0,0,0,0,A,20, , , ,NULL,1,1300,23/04/2012,  
19201245,"VALVE GATE CS STEAM  4""DIA REPAIR-",HYDRAULIC TEST IS TOBE TAKEN AT 0-10,KG/CM2,ALL COMLPETE TECH.DETAIL'S- AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1590,302D143,20092010,RP,65,1590,04/07/2009,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,01/07/2009,  
19201317,PUMP TYPE:BPH373/5TOBPH 373/6REPAIR,& MODIFICATION SUIT.FOR HBIN0383 -,MOTOR (52 H.P.),ALL COMPLETE DETAILS AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,6207.27,302K008,20012002,RP,294,6207.27,18/04/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,07/03/2002,  
19201336,"VALVE STEAM GLOBE TYPE 6""DIA,300 C",TO BE REPAIR WITH HYDROLIC TEST-,TO BE TAKEN AT 20 KG/CM2,ALL DETAILS AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,630,302D143,20082009,RP,212,630,13/01/2009,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,09/01/2009,  
19201358,SCREW EN-08 TO BE PREPARED FROM OUR-,SUPPLIED MATERIALS FOR PULLER'S OF-,FINE GRINDER,ALL COMPL.TECH.DETAIL'S AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1050,302C076,20022003,RP,55,1050,06/06/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,01/06/2002,  
19201376,"PUMP VACUUM MODEL:VMS-150 C,""PPI""-",TO BE REPAIR WITH FITTED REQUIRE NEW,SPARE'S,ALL COMPLETE TECH.DETAIL'S-AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,5246.77,302P192,20022003,RP,76,5400.5,04/07/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,24/06/2002,  
19201379,MACHINE HAND PRINTING WT H/C MARKER-,TO BE REPAIR WITH FITTED REQUIRE NEW,SPARE'S,ALL COMPLETE TECH.DETAIL'S-AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,1686.4,302(E)100,20022003,RP,79,1686.4,27/06/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,27/06/2002,  
19201434,"PUMP VACUUAM NO:385 OF ""PPI"" REPAIR-",WT FITTED REQUIRE NEW PART'S,ALL-,COMPLETE DETAIL'S AS PER YR QUOT.&-AS PER OUR ENGR'S INSTRUCTION'S,NO, ,C,LUB.OIL /  GREASE   , , ,0,0,25582.49,302A254,20032004,RP,231,21495,30/01/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,19/01/2004,  
19201457,ADDINATIONAL WORK TO BE DONE IN-,HOPPER OF CENTRIFUGE BOTTOM ,WITH MATERIAL'S & LABOUR,ALL DETAILS AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,0, , , ,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201493,RING ONLY PREPARE&FIT IN 50T PB WORM,"WHELL,OF 7 FSS,RATIO:50:1,""ELECON""",MAKE R.G.BOX,ALL COMPLETE DETAIL'S-AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,8000,302S240,20032004,ST,976,8000,20/08/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,31/07/2003,  
19202161,"FAN PEDESTAL 16"" ""RALLIS"" REPARING-",WITH FITTED REQUIRE SOME NEW -,PART'S,ALL COMPLETE TECH.DETAIL'S AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,575,302S785,20102011,RP,149,575,13/12/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,01/11/2010,  
19202199,METER KW A3X400/5A 230V AC,REPARING-,3-75 R/UNIT,ALLCOMPLETE TECH.DETAILS AS PER OUR ENGR'S INSTRUCTION'S,NO, , ,                    , , ,0,0,600,302R068,20012002,RP,140,600,07/09/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,07/09/2001,  
15202019,CONTROL PANEL WALL MOUNTING CUBICAL,FABRICATED FROM 14 SWG CR SHEET FOR-,A'CLAVE NO:06,ALL COMPLETE DETAIL'S-AS PER OUR ENGR'S INSTRUCTION'S ,NO, ,C,LUB.OIL /  GREASE   , , ,0,0,39326.19,302J067,20022003,CP,81,26400,16/06/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,20/02/2003,  
19201097,RING ONLY P.B.TO BE FITTED IN OUR -,C.I.BOSS OF 30 TEETH P.B.WORM WHEEL,6FSS RATIO:30:1,ALL OTHER DETAILS -AS PER OUR ENGR'S INSTRUCTION'S COML,NO, , ,                    , , ,0,0,4875,302M176,20042005,RP,137,3600,29/08/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,27/09/2004,  
19201015,SHAFT INTERMEDIATE TO BE REPAIR -,"OF ""Y.M."" OIL EXPELLER AS PER OUR",DRG.NO:SR-452, ALL SCOPE OF WORK AS PER OUR ENGR'S INSTRUCTION'S COMP,NO, , ,                    , , ,0,0,1375,302C076,20012002,RP,46,1375,29/06/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201063,VALVE GAUGE GLASS COCK REPAIRING -,WITH CYPHONE TUBE & NUT & NIPPLE -,THREAD DIMENTION,ALL OTHER DETAIL'S AS PER OUR ENGR'S INSTRUCTION'S COMP,NO, , ,                    , , ,0,0,0,302V087,20002001,RP,95,1772.32,26/09/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201104,HOUSING TO BE REPAIR WITH FITTED -,"NEW BEARING NO:6222 ""SKF"" OF OUR -",OLD FINE GRINDER,ALL OTHER'S DETAIL AS PER OUR ENGR'S INSTRUCTION'S COMP,NO, , ,                    , , ,0,0,5500,302C076,20012002,RP,49,5500,28/05/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,28/05/2001,  
19201142,GASKET FOR NOZZLE PLATE RUBBERISE-,FOR FILTER COLOUM NO:05 AT SORBITOL,PLANT,ALL OTHER COMPLETE TECH.DETAIL AS PER OUR ENGR'S INSTRUCTION'S COMP,NO, , ,                    , , ,0,0,0,302H099,20002001,RP,189,598.4,17/02/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201157,"COUPLING CI 6"" PILOT BORE MACHINING-",TO BE DONE AS PER OUR DRG.NO:SR-121-,FOR OUR BUHLER SECTION,ALL DETAIL'S-AS PER OUR ENGR'S INSTRUCTION'S COMP,NO, , ,                    , , ,0,0,57,302S600,20062007,RP,89,550,25/04/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,22/01/2007,  
19281010,"HOLLOW SHAFT 6"" TO BE MADE FROM -","2"" X 2"" X 1' FT M.S.PIECE'S (BREAK)",FOR OUR MAIN GATE,ALL OTHER DETAIL'S AS PER OUR ENGR'S INSTRUCTION'S COMP,NO, , ,                    , , ,0,0,0,302C076,20002001,RP,116,250,18/10/2000,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
19201242,ROTARY AIR LOCK TO BE REPAIR WITH-,ARGON WELDING/MACHINING OF STARCH-,DRYER, ALL COMPLETE TECH.DETAIL'S -AS PER OUR ENGR'S INSTRUCTION'S.,NO, , ,                    , , ,0,0,3735.97,302W030,20122013,RP,211,3325,03/11/2012,NULL,1,353.8730435,0,0,0,0,0,0,0,0,A,20, , , ,NULL,2,8139.08,02/11/2012,  
19201257,MOTOR SL.NO:M-16811(G195/1V+V11-75)-,REPARING WITH FITTED NEW REQUIRE,PART'S,ALL COMPLETE TECH.DETAIL'S -AS PER OUR ENGR'S INSTRUCTION'S.,NO, , ,                    , , ,0,0,45170,302C038,20012002,RP,189,45170,13/02/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,08/11/2001,  
19201263,TIE ROD SS WT GM NUT TO BE REPAIR-,& TO BE PREPARED FROM OLD SHAFTS &-,OLD GM NUTS,ALL COMPLETE TECH.DETAIL AS PER OUR ENGR'S INSTRUCTION'S.,NO, , ,                    , , ,0,0,1500,302C076,20042005,RP,133,1500,25/10/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,17/09/2004,  
19201295,GUIDE SHAFT OF FILTER M/C GRINDING-,BOTH SIDE & C.I.BRACKET GRINDING IS-,TO BE DONE,ALL COMPLETE TECH.DETAILS AS PER OUR ENGR'S INSTRUCTION'S.,NO, , ,                    , , ,0,0,750,302K163,20012002,RP,303,400,20/03/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,13/03/2002,  
19201521,"VALVE STEAM PARALLED SLIDE 2""DIA,-",TO BE REPAIR WITH  FITTED REQUIRE-,NEW PART'S,ALL COMPLETE TECH.DETAILS AS PER OUR ENGR'S INSTRUCTION'S.,NO, , ,                    , , ,0,0,690,302W030,20032004,RP,111,690,18/08/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,18/08/2003,  
19201611,"SLEEVE CI OF:""KSB""50/160 PUMP TO BE-",PREPARE & FIT AT BRG.HOUSING AT BOTH,SIDE TO SUIT.BRG.NO:6305,ALL DETAILS AS PER OUR ENGR'S INSTRUCTION'S.,NO, , ,                    , , ,0,0,0,302S852,20122013,RP,258,800,03/01/2013,NULL,1,106.0869565,0,0,0,0,0,0,0,0,A,20, , , ,NULL,3,2440,29/12/2012,  
12003840,SWITCH MICRO MTCR26D-1AMP15,250V AC-{OLD NO:24R},OF STARTER OF WASHING MACHINE,AS PER OUR SAMPLE,NO, , ,                    , ,S3107,0,0,150.87,302S357,20022003,ST,452,231.01,29/06/2002,27/02/2011,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,29/06/2002,  
15282699,NUT LH THREADED,SS304, SIZE ID- 22MM,32MM OD X 42 MM LG AS PER OUR SAMPLE,NO, , ,                    , , ,0,0,135.2,302P036,20072008,CP,489,130,15/02/2008,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,20:10.0,0,0,02/02/2008,  
19201357,RING P.B.ONLY TO BE PREPARED FOR 30T,G.M.WORM WHEELOF 100 FSV,VERTIC-RATIO:30:1,"OF ""ELECON"" R.G.BOX,AS PER OUR SAMPLE",NO, , ,                    , , ,0,0,2450,302S240,20052006,RP,20,2450,22/07/2005,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,27/06/2005,  
11803310,"COIL S.S.316 Q.""TI"" QUALITY SIZE:2""",WITH ANGLE SUPPORT & CLAMPS,FOR OUR HYPO TANK NO:1 & 2,AS PER OUR SAMPLE COMPLETE,NO, , ,                    , , ,0,0,108810,302J046,19992000,ST,767,108810,17/09/1999,21/09/1999,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
16201706,TRAP H2 GAS RELEASE 800mmX2000mm LGX,"10mm PLATE THICKNESS,M.O.C.:""M.S.""-",W.P.10KG/CM2,FOR A'CLAVE GAS RECOVER AS PER OUR SKETCH COMPLETE,NO, , ,                    , , ,0,0,0, , , ,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
15211004,ACCESSORIES OF BOILER & IN PART OF,IE. WATER WALL HEADER ASSEMBLE,,WIND BOX DC/RC PIPES ETC 23 NOS=1SET AS PER PACKING LIST ATTACHED,NO, , ,                    , , ,0,0,2045736,302I050,20092010,CP,138,1800000,23/10/2009,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,47:14.0,0,0,20/07/2009,  
11803518,IMPELLER FOR STARCH DRYER FAN,SS-316L  WITH ENG.- HUB AND,ENG.-SHAFT, DYNAMICALLY BALANCED AS PER SAMPLE,NO, , ,                    , , ,0,0,278250,302P292,20092010,ST,1530,265000,09/01/2010,11/01/2010,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,11:23.0,0,0,26/10/2009,  
15283812,THREE PASS GAS FIRED THERMIC,FLUID HEATER 3000PEGC,MODEL:ATH-02-G,WITH SS-304 RADIATOR 100KW AS PER SPECIFICATIONS ATTACHED,NO, , ,                    , , ,0,0,915951.88,302A534,20112012,CP,10,790875,05/07/2011,NULL,1,39823.99478,0,0,1,915951.88,1,915951.88,0,0,A,0, ,EDP,ADD,56:50.0,0,0,06/04/2011,  
15201039,REDDLER CONVEYOR SIZE:300mm X 450mmX,32.5' FT,CAP.:5 TPH MAX.OF DOC OF -MAIZE,AS PER YOUR QUOT.NO:HE/TPN/00/39 OFFER NO:03 COMPLETE,NO, , ,                    , , ,0,0,42500,302H117,20002001,CP,37,42500,15/06/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,21/11/2000,  
19201155,MECH.SEAL TYPE:DSSDB-6.125 REPARING-,HI-FAB MAKE,ALL COMPLETE DETAIL'S,AS PER OUR ENGR'S INSTRUCTION'S & -AS PER YOUR QUOTATION,NO, , ,                    , , ,0,0,99166.08,302H061,20002001,RP,209,101893.15,12/05/2001,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,NULL,  
15201038,REDDLER CONVEYOR SIZE:300mm X 450mm,X 40' FT, CAP.:5 TPH MAX.OF DOC OF -MAIZE,AS PER YR QUOT.HE/QTN/2000/39 OFFER NO:01 COMPLETE,NO, , ,                    , , ,0,0,73100,302H117,20002001,CP,37,73100,15/06/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,21/11/2000,  
12142125,COOLING FAN(PVC,50HP 2950RPM,37KW-AS.MOT3N TYPE:ILA2207-2AA91-2400,IP-55 IM V 200L NOF8217893/0898 50HZ 380-420V 68.63A 60HZ-380-480V TH.CL.,NO, , ,                    , , ,0,0,1005.1,302N164,20122013,ST,1496,874,23/11/2012,23/11/2012,1,349.6,0,0,2,6030.6,2,6030.6,0,0,A,0, , , ,NULL,2,2010.2,22/11/2012,  
12010014,TRANSFORMER CURRENT 50/5 AMP,RING TYPE, V A CAPACITY-10 UA,"ASHOK / "" ASHMOR"" MAKE",NO, , ,                    , ,S3309,0,0,275.337,302D146,20052006,CP,248,256.5,03/02/2006,05/12/2011,1,23.94217391,0,0,0,0,2,550.67,0,0,A,20, ,STO, ,NULL,0,0,24/01/2006,  
15201376,"GASKET 8""NBX600LBS GKT THK:4.5mmRING",THK:3.2,SPIRAGET SS 316 SPRIAL WOUND,EXPANDED WITH C.S.OUTER RING AS PER-ASME B 16.20 FOR A-6 H2 GAS APPLICAT,NO, ,C,LUB.OIL /  GREASE   , , ,0,0,235.25,302I070,20032004,CP,125,195,02/06/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,08/09/2003,  
15201377,"GASKET 3""NBX600LBS GKT THK:4.5mmRING",THK:3.2,SPIRAGET SS 316 SPIRAL WOUND,EXPANDED WITH C.S.OUTER RING AS PER ASME B 16.20 FOR A-6 H2 GAS APPLICAT,NO, ,C,LUB.OIL /  GREASE   , , ,0,0,82.04,302I070,20032004,CP,125,68,02/06/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,08/09/2003,  
15201379,"GASKET 20""NBX600LBSGKT THK:4.5mmRING",THK:3.2,SPIRAGET SS 316 SPIRAL WOUND,EXPANDED WITH C.S.OUTER RING AS PER ASME B 16.20 FOR A-6 H2 GAS APPLICAT,NO, ,C,LUB.OIL /  GREASE   , , ,0,0,627.33,302I070,20032004,CP,125,520,02/06/2003,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,08/09/2003,  
16201489,HEATER OIL IMMERSED 440VOLTS,9KW TYPE:SS/80/760,ASPER IS:4159,FOR IB3,NO, , ,                    , , ,0,0,3952,302C175,20022003,MS,238,3800,17/12/2002,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,29/10/2002,  
12031026,PCB 4E-826A,B FOR FO:14490,SROP (CC) 90-135/2000,"ASSEMBLED FOR THYRISTOR-CONTROLLED RECTIFIER UNIT ""HIRECT""-MAKE,FOR ""V.E.CELL NO:05"".",NO, , ,                    , ,S2801,0,0,2511.725,302H079,20012002,ST,2173,2511.72,26/07/2002,09/02/2011,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,30/03/2002,  
15201659,"VALVE GLOBE 2"" CLASS:150,BODY&BONET-",ASTM A 216 WCB,WEDGE A 216 WCB,STEM ASTM A 479-410-1 SEAT A 216 WCB GASKET SS 304+GRAPHITE GASKET PKGGRP,NO, , ,                    , , ,0,0,6819.28,302C017,20032004,CP,211,7900,12/02/2004,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,21/01/2004,  
15201660,"VALVE GLOBE 3"" CLASS:150,BODY&BONET-",ASTM A 216 WCB,WEDGE A 216 WCB,STEM ASTM A 479-410-1 SEAT A 216 WCB GASKET SS 304+GRAPHITE GASKET PKGGRP,NO, , ,                    , , ,0,0,5775,302M028,20102011,CP,395,5500,02/11/2010,NULL,0,0,0,0,0,0,0,0,0,0,A,20, , , ,NULL,0,0,01/11/2010,  
15282542,PIPE M.S., 300 NB, SCH-40,ASTM-A-106  GR-B SEAMLESS,MR, , ,                    , , ,0,0,4920.8,302A345,20072008,CP,336,4062.1,21/12/2007,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,34:40.0,0,0,27/11/2007,  
15282543,PIPE M.S., 40NB, SCH-40,ASTM-A-106  GR-B.  SEAMLESS,MR, , ,                    , , ,0,0,275.42,302A345,20072008,CP,336,227.36,21/12/2007,NULL,0,0,0,0,0,0,0,0,0,0,A,20, ,EDP, ,41:31.0,0,0,27/11/2007,  
